"Dec 12, 2009", GSW at DET,2,0,Missed,2-4
"Dec 12, 2009", GSW at DET,3,26,Missed,2-4
"Dec 12, 2009", GSW at DET,3,24,Made,8-8
"Dec 12, 2009", GSW at DET,2,16,Missed,14-16
"Dec 12, 2009", GSW at DET,2,0,Made,25-22
"Dec 12, 2009", GSW at DET,3,26,Made,37-24
"Dec 12, 2009", GSW at DET,2,20,Missed,56-52
"Dec 12, 2009", GSW at DET,2,0,Missed,67-73
"Dec 12, 2009", GSW at DET,3,24,Made,70-75
"Dec 12, 2009", GSW at DET,2,0,Made,91-98
"Dec 14, 2009", GSW at PHI,2,21,Missed,11-15
"Dec 14, 2009", GSW at PHI,3,26,Missed,13-23
"Dec 14, 2009", GSW at PHI,2,0,Made,55-65
"Dec 14, 2009", GSW at PHI,2,18,Made,57-67
"Dec 14, 2009", GSW at PHI,2,19,Missed,57-69
"Dec 14, 2009", GSW at PHI,3,25,Missed,57-71
"Dec 14, 2009", GSW at PHI,2,8,Missed,57-71
"Dec 14, 2009", GSW at PHI,2,0,Missed,60-79
"Dec 14, 2009", GSW at PHI,3,25,Missed,60-87
"Dec 14, 2009", GSW at PHI,2,18,Missed,60-87
"Dec 14, 2009", GSW at PHI,3,23,Made,67-94
"Dec 14, 2009", GSW at PHI,2,0,Made,89-110
"Dec 14, 2009", GSW at PHI,2,0,Made,100-114
"Dec 16, 2009", GSW vs SAS,2,19,Made,5-4
"Dec 16, 2009", GSW vs SAS,2,16,Missed,21-25
"Dec 16, 2009", GSW vs SAS,2,17,Made,25-27
"Dec 16, 2009", GSW vs SAS,3,23,Missed,25-27
"Dec 16, 2009", GSW vs SAS,2,6,Missed,25-31
"Dec 16, 2009", GSW vs SAS,2,21,Made,57-61
"Dec 16, 2009", GSW vs SAS,3,28,Missed,57-63
"Dec 16, 2009", GSW vs SAS,2,11,Missed,63-74
"Dec 16, 2009", GSW vs SAS,2,2,Missed,63-74
"Dec 16, 2009", GSW vs SAS,2,8,Missed,69-78
"Dec 16, 2009", GSW vs SAS,2,10,Made,90-99
"Dec 18, 2009", GSW vs WAS,2,22,Made,6-1
"Dec 18, 2009", GSW vs WAS,2,21,Made,8-1
"Dec 18, 2009", GSW vs WAS,3,24,Made,11-1
"Dec 18, 2009", GSW vs WAS,2,7,Made,19-13
"Dec 18, 2009", GSW vs WAS,3,25,Made,22-17
"Dec 18, 2009", GSW vs WAS,3,27,Missed,22-19
"Dec 18, 2009", GSW vs WAS,2,2,Missed,24-30
"Dec 18, 2009", GSW vs WAS,2,10,Missed,39-45
"Dec 18, 2009", GSW vs WAS,2,18,Missed,39-45
"Dec 18, 2009", GSW vs WAS,3,26,Made,46-47
"Dec 18, 2009", GSW vs WAS,2,22,Missed,57-60
"Dec 18, 2009", GSW vs WAS,2,22,Made,67-66
"Dec 18, 2009", GSW vs WAS,3,28,Made,74-75
"Dec 18, 2009", GSW vs WAS,3,23,Missed,82-90
"Dec 18, 2009", GSW vs WAS,3,27,Made,93-98
"Dec 18, 2009", GSW vs WAS,3,23,Missed,97-102
"Dec 18, 2009", GSW vs WAS,3,27,Missed,109-118
"Dec 22, 2009", GSW at MEM,2,0,Made,8-3
"Dec 22, 2009", GSW at MEM,2,20,Made,15-8
"Dec 22, 2009", GSW at MEM,3,27,Missed,22-19
"Dec 22, 2009", GSW at MEM,2,0,Made,24-19
"Dec 22, 2009", GSW at MEM,2,15,Made,29-23
"Dec 22, 2009", GSW at MEM,3,27,Missed,36-29
"Dec 22, 2009", GSW at MEM,2,20,Missed,40-34
"Dec 22, 2009", GSW at MEM,2,18,Missed,54-60
"Dec 22, 2009", GSW at MEM,2,0,Missed,60-72
"Dec 22, 2009", GSW at MEM,3,25,Made,74-83
"Dec 22, 2009", GSW at MEM,3,27,Missed,78-88
"Dec 22, 2009", GSW at MEM,2,0,Missed,79-94
"Dec 22, 2009", GSW at MEM,3,24,Made,91-102
"Dec 22, 2009", GSW at MEM,3,26,Missed,97-106
"Dec 22, 2009", GSW at MEM,2,0,Missed,101-115
"Dec 23, 2009", GSW at NOH,3,27,Missed,24-23
"Dec 23, 2009", GSW at NOH,2,21,Made,30-32
"Dec 23, 2009", GSW at NOH,2,0,Made,32-34
"Dec 23, 2009", GSW at NOH,2,17,Missed,32-34
"Dec 23, 2009", GSW at NOH,3,25,Made,39-40
"Dec 23, 2009", GSW at NOH,2,0,Made,45-45
"Dec 23, 2009", GSW at NOH,2,10,Missed,53-49
"Dec 23, 2009", GSW at NOH,3,27,Made,63-66
"Dec 23, 2009", GSW at NOH,3,24,Made,77-74
"Dec 23, 2009", GSW at NOH,2,0,Missed,79-80
"Dec 23, 2009", GSW at NOH,2,15,Missed,85-91
"Dec 23, 2009", GSW at NOH,2,0,Missed,98-103
"Dec 23, 2009", GSW at NOH,3,26,Missed,100-103
"Dec 26, 2009", GSW vs PHO,3,25,Made,7-4
"Dec 26, 2009", GSW vs PHO,3,25,Made,15-12
"Dec 26, 2009", GSW vs PHO,2,13,Missed,36-35
"Dec 26, 2009", GSW vs PHO,2,3,Missed,42-42
"Dec 26, 2009", GSW vs PHO,2,15,Made,58-61
"Dec 26, 2009", GSW vs PHO,3,26,Made,65-65
"Dec 26, 2009", GSW vs PHO,2,21,Missed,70-71
"Dec 26, 2009", GSW vs PHO,2,7,Missed,83-83
"Dec 26, 2009", GSW vs PHO,3,26,Missed,85-89
"Dec 26, 2009", GSW vs PHO,2,6,Missed,87-89
"Dec 28, 2009", GSW vs BOS,2,22,Missed,2-2
"Dec 28, 2009", GSW vs BOS,2,4,Missed,2-2
"Dec 28, 2009", GSW vs BOS,3,28,Missed,4-8
"Dec 28, 2009", GSW vs BOS,2,13,Missed,7-9
"Dec 29, 2009", GSW at LAL,2,0,Made,4-7
"Dec 29, 2009", GSW at LAL,2,19,Made,10-9
"Dec 29, 2009", GSW at LAL,2,16,Missed,29-18
"Dec 29, 2009", GSW at LAL,3,26,Missed,29-21
"Dec 29, 2009", GSW at LAL,2,9,Made,33-27
"Dec 29, 2009", GSW at LAL,2,0,Made,55-46
"Dec 29, 2009", GSW at LAL,2,0,Missed,55-46
"Dec 29, 2009", GSW at LAL,2,20,Made,57-49
"Dec 29, 2009", GSW at LAL,2,23,Missed,69-70
"Dec 29, 2009", GSW at LAL,2,0,Made,71-70
"Jan 2, 2010", GSW at POR,2,0,Missed,4-0
"Jan 2, 2010", GSW at POR,3,24,Made,9-1
"Jan 2, 2010", GSW at POR,2,0,Made,23-10
"Jan 2, 2010", GSW at POR,2,19,Missed,52-49
"Jan 2, 2010", GSW at POR,2,19,Made,54-49
"Jan 2, 2010", GSW at POR,3,26,Missed,73-78
"Jan 2, 2010", GSW at POR,2,23,Missed,73-78
"Jan 2, 2010", GSW at POR,2,11,Made,80-86
"Jan 2, 2010", GSW at POR,2,18,Missed,80-86
"Jan 2, 2010", GSW at POR,2,23,Missed,89-105
"Jan 5, 2010", GSW at DEN,3,25,Made,5-4
"Jan 5, 2010", GSW at DEN,3,25,Made,10-9
"Jan 5, 2010", GSW at DEN,2,15,Made,15-13
"Jan 5, 2010", GSW at DEN,2,22,Missed,21-19
"Jan 5, 2010", GSW at DEN,2,0,Missed,28-28
"Jan 5, 2010", GSW at DEN,2,18,Made,35-30
"Jan 5, 2010", GSW at DEN,2,18,Made,37-34
"Jan 5, 2010", GSW at DEN,3,23,Made,40-36
"Jan 5, 2010", GSW at DEN,3,24,Made,57-59
"Jan 5, 2010", GSW at DEN,2,22,Made,59-62
"Jan 5, 2010", GSW at DEN,3,25,Made,111-109
"Jan 5, 2010", GSW at DEN,3,26,Made,118-113
"Jan 5, 2010", GSW at DEN,2,11,Missed,120-119
"Jan 6, 2010", GSW at MIN,2,22,Missed,0-2
"Jan 6, 2010", GSW at MIN,2,20,Made,10-8
"Jan 6, 2010", GSW at MIN,2,20,Made,20-14
"Jan 6, 2010", GSW at MIN,3,25,Missed,41-28
"Jan 6, 2010", GSW at MIN,2,0,Made,43-30
"Jan 6, 2010", GSW at MIN,2,0,Made,47-32
"Jan 6, 2010", GSW at MIN,2,18,Made,49-34
"Jan 6, 2010", GSW at MIN,2,8,Made,65-46
"Jan 6, 2010", GSW at MIN,3,25,Missed,65-48
"Jan 6, 2010", GSW at MIN,2,20,Missed,78-67
"Jan 6, 2010", GSW at MIN,2,14,Made,80-69
"Jan 8, 2010", GSW vs SAC,2,14,Made,2-0
